provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
LO,2020-07-15,2,2,0,0,0,0
LU,2020-07-15,3,3,0,0,0,0
M,2020-07-15,145,140,0,5,0,0
MA,2020-07-15,16,16,0,0,0,0
ME,2020-07-15,0,0,0,0,0,0
MU,2020-07-15,32,32,0,0,0,0
NA,2020-07-15,43,43,0,0,0,0
NC,2020-07-15,5,5,0,0,0,0
O,2020-07-15,2,2,0,0,0,0
OR,2020-07-15,1,1,0,0,0,0
P,2020-07-15,0,0,0,0,0,0
PM,2020-07-15,14,14,0,0,0,0
PO,2020-07-15,4,4,0,0,0,0
S,2020-07-15,4,4,0,0,0,0
SA,2020-07-15,1,1,0,0,0,0
SE,2020-07-15,8,8,0,0,0,0
SG,2020-07-15,0,0,0,0,0,0
SO,2020-07-15,2,2,0,0,0,0
SS,2020-07-15,72,37,0,35,0,0
T,2020-07-15,23,23,0,0,0,0
TE,2020-07-15,17,17,0,0,0,0
TF,2020-07-15,3,3,0,0,0,0
TO,2020-07-15,10,10,0,0,0,0
V,2020-07-15,46,46,0,0,0,0
VA,2020-07-15,3,3,0,0,0,0
VI,2020-07-15,10,10,0,0,0,0
Z,2020-07-15,270,269,0,1,0,0
ZA,2020-07-15,0,0,0,0,0,0
A,2020-07-16,17,17,0,0,0,0
AB,2020-07-16,2,2,0,0,0,0
AL,2020-07-16,29,29,0,0,0,0
AV,2020-07-16,0,0,0,0,0,0
B,2020-07-16,533,532,0,0,1,0
BA,2020-07-16,7,7,0,0,0,0
BI,2020-07-16,40,40,0,0,0,0
BU,2020-07-16,8,8,0,0,0,0
C,2020-07-16,9,9,0,0,0,0
CA,2020-07-16,1,1,0,0,0,0
CC,2020-07-16,15,15,0,0,0,0
CE,2020-07-16,0,0,0,0,0,0
CO,2020-07-16,11,11,0,0,0,0
CR,2020-07-16,10,10,0,0,0,0
CS,2020-07-16,7,7,0,0,0,0
CU,2020-07-16,3,3,0,0,0,0
GC,2020-07-16,2,2,0,0,0,0
GI,2020-07-16,42,41,0,0,0,1
GR,2020-07-16,24,24,0,0,0,0
GU,2020-07-16,6,6,0,0,0,0
H,2020-07-16,0,0,0,0,0,0
HU,2020-07-16,52,52,0,0,0,0
J,2020-07-16,2,2,0,0,0,0
L,2020-07-16,223,221,0,0,2,0
LE,2020-07-16,2,2,0,0,0,0
LO,2020-07-16,9,8,0,0,0,1
LU,2020-07-16,1,1,0,0,0,0
M,2020-07-16,120,117,0,3,0,0
MA,2020-07-16,21,21,0,0,0,0
ME,2020-07-16,0,0,0,0,0,0
MU,2020-07-16,24,24,0,0,0,0
NA,2020-07-16,47,47,0,0,0,0
NC,2020-07-16,3,3,0,0,0,0
O,2020-07-16,1,1,0,0,0,0
OR,2020-07-16,0,0,0,0,0,0
P,2020-07-16,2,2,0,0,0,0
PM,2020-07-16,7,7,0,0,0,0
PO,2020-07-16,5,5,0,0,0,0
S,2020-07-16,5,5,0,0,0,0
SA,2020-07-16,0,0,0,0,0,0
SE,2020-07-16,3,3,0,0,0,0
SG,2020-07-16,1,1,0,0,0,0
SO,2020-07-16,4,4,0,0,0,0
SS,2020-07-16,87,78,0,9,0,0
T,2020-07-16,27,27,0,0,0,0
TE,2020-07-16,22,22,0,0,0,0
TF,2020-07-16,1,1,0,0,0,0
TO,2020-07-16,5,5,0,0,0,0
V,2020-07-16,47,47,0,0,0,0
VA,2020-07-16,4,4,0,0,0,0
VI,2020-07-16,11,10,0,1,0,0
Z,2020-07-16,222,222,0,0,0,0
ZA,2020-07-16,0,0,0,0,0,0
A,2020-07-17,36,36,0,0,0,0
AB,2020-07-17,1,1,0,0,0,0
AL,2020-07-17,14,14,0,0,0,0
AV,2020-07-17,0,0,0,0,0,0
B,2020-07-17,691,691,0,0,0,0
BA,2020-07-17,5,5,0,0,0,0
BI,2020-07-17,57,51,0,6,0,0
BU,2020-07-17,4,4,0,0,0,0
C,2020-07-17,4,4,0,0,0,0
CA,2020-07-17,2,2,0,0,0,0
CC,2020-07-17,0,0,0,0,0,0
CE,2020-07-17,0,0,0,0,0,0
CO,2020-07-17,30,30,0,0,0,0
CR,2020-07-17,4,4,0,0,0,0
CS,2020-07-17,9,9,0,0,0,0
CU,2020-07-17,5,5,0,0,0,0
GC,2020-07-17,1,1,0,0,0,0
GI,2020-07-17,42,42,0,0,0,0
GR,2020-07-17,27,27,0,0,0,0
GU,2020-07-17,5,5,0,0,0,0
H,2020-07-17,1,1,0,0,0,0
HU,2020-07-17,90,90,0,0,0,0
J,2020-07-17,1,1,0,0,0,0
L,2020-07-17,227,227,0,0,0,0
LE,2020-07-17,2,1,0,0,1,0
LO,2020-07-17,11,5,0,0,1,5
LU,2020-07-17,4,4,0,0,0,0
M,2020-07-17,170,167,0,3,0,0
MA,2020-07-17,15,15,0,0,0,0
ME,2020-07-17,0,0,0,0,0,0
MU,2020-07-17,31,31,0,0,0,0
NA,2020-07-17,73,73,0,0,0,0
NC,2020-07-17,9,9,0,0,0,0
O,2020-07-17,1,1,0,0,0,0
OR,2020-07-17,0,0,0,0,0,0
P,2020-07-17,1,1,0,0,0,0
PM,2020-07-17,6,6,0,0,0,0
PO,2020-07-17,1,1,0,0,0,0
S,2020-07-17,3,3,0,0,0,0
SA,2020-07-17,1,1,0,0,0,0
SE,2020-07-17,6,6,0,0,0,0
SG,2020-07-17,1,1,0,0,0,0
SO,2020-07-17,3,3,0,0,0,0
SS,2020-07-17,46,40,0,6,0,0
T,2020-07-17,34,32,0,0,0,2
TE,2020-07-17,11,11,0,0,0,0
TF,2020-07-17,3,3,0,0,0,0
TO,2020-07-17,10,10,0,0,0,0
V,2020-07-17,45,45,0,0,0,0
VA,2020-07-17,2,1,0,0,1,0
VI,2020-07-17,12,10,0,2,0,0
Z,2020-07-17,298,298,0,0,0,0
ZA,2020-07-17,1,1,0,0,0,0
A,2020-07-18,26,26,0,0,0,0
AB,2020-07-18,1,1,0,0,0,0
AL,2020-07-18,31,31,0,0,0,0
AV,2020-07-18,0,0,0,0,0,0
B,2020-07-18,429,429,0,0,0,0
BA,2020-07-18,3,3,0,0,0,0
BI,2020-07-18,84,79,0,5,0,0
BU,2020-07-18,7,7,0,0,0,0
C,2020-07-18,2,2,0,0,0,0
CA,2020-07-18,3,3,0,0,0,0
CC,2020-07-18,2,2,0,0,0,0
CE,2020-07-18,0,0,0,0,0,0
CO,2020-07-18,27,27,0,0,0,0
CR,2020-07-18,6,6,0,0,0,0
CS,2020-07-18,8,8,0,0,0,0
CU,2020-07-18,1,1,0,0,0,0
GC,2020-07-18,5,5,0,0,0,0
GI,2020-07-18,28,28,0,0,0,0
GR,2020-07-18,8,8,0,0,0,0
GU,2020-07-18,0,0,0,0,0,0
H,2020-07-18,0,0,0,0,0,0
HU,2020-07-18,58,58,0,0,0,0
J,2020-07-18,1,1,0,0,0,0
L,2020-07-18,294,294,0,0,0,0
LE,2020-07-18,2,2,0,0,0,0
LO,2020-07-18,7,5,0,0,0,2
LU,2020-07-18,3,3,0,0,0,0
M,2020-07-18,126,122,0,4,0,0
MA,2020-07-18,12,12,0,0,0,0
ME,2020-07-18,0,0,0,0,0,0
MU,2020-07-18,21,21,0,0,0,0
NA,2020-07-18,78,78,0,0,0,0
NC,2020-07-18,11,10,0,0,1,0
O,2020-07-18,1,1,0,0,0,0
OR,2020-07-18,0,0,0,0,0,0
P,2020-07-18,1,1,0,0,0,0
PM,2020-07-18,7,7,0,0,0,0
PO,2020-07-18,6,6,0,0,0,0
S,2020-07-18,12,12,0,0,0,0
SA,2020-07-18,2,2,0,0,0,0
SE,2020-07-18,3,3,0,0,0,0
SG,2020-07-18,1,1,0,0,0,0
SO,2020-07-18,6,5,0,0,1,0
SS,2020-07-18,106,96,0,10,0,0
T,2020-07-18,26,25,0,0,0,1
TE,2020-07-18,9,9,0,0,0,0
TF,2020-07-18,5,5,0,0,0,0
TO,2020-07-18,7,6,0,1,0,0
V,2020-07-18,57,57,0,0,0,0
VA,2020-07-18,6,6,0,0,0,0
VI,2020-07-18,11,10,0,1,0,0
Z,2020-07-18,263,263,0,0,0,0
ZA,2020-07-18,1,0,0,0,1,0
A,2020-07-19,24,24,0,0,0,0
AB,2020-07-19,0,0,0,0,0,0
AL,2020-07-19,59,59,0,0,0,0
AV,2020-07-19,1,1,0,0,0,0
B,2020-07-19,407,407,0,0,0,0
BA,2020-07-19,2,2,0,0,0,0
BI,2020-07-19,55,50,0,5,0,0
BU,2020-07-19,3,3,0,0,0,0
C,2020-07-19,5,5,0,0,0,0
CA,2020-07-19,4,4,0,0,0,0
CC,2020-07-19,4,4,0,0,0,0
CE,2020-07-19,0,0,0,0,0,0
CO,2020-07-19,19,19,0,0,0,0
CR,2020-07-19,3,3,0,0,0,0
CS,2020-07-19,14,14,0,0,0,0
CU,2020-07-19,3,3,0,0,0,0
GC,2020-07-19,48,48,0,0,0,0
GI,2020-07-19,30,30,0,0,0,0
GR,2020-07-19,10,10,0,0,0,0
GU,2020-07-19,1,1,0,0,0,0
H,2020-07-19,1,1,0,0,0,0
HU,2020-07-19,45,45,0,0,0,0
J,2020-07-19,0,0,0,0,0,0
L,2020-07-19,155,155,0,0,0,0
LE,2020-07-19,3,3,0,0,0,0
LO,2020-07-19,0,0,0,0,0,0
LU,2020-07-19,1,1,0,0,0,0
M,2020-07-19,141,132,0,9,0,0
MA,2020-07-19,15,15,0,0,0,0
ME,2020-07-19,0,0,0,0,0,0
MU,2020-07-19,26,26,0,0,0,0
NA,2020-07-19,51,51,0,0,0,0
NC,2020-07-19,6,6,0,0,0,0
O,2020-07-19,2,2,0,0,0,0
OR,2020-07-19,1,1,0,0,0,0
P,2020-07-19,1,1,0,0,0,0
PM,2020-07-19,5,5,0,0,0,0
PO,2020-07-19,7,7,0,0,0,0
S,2020-07-19,5,5,0,0,0,0
SA,2020-07-19,0,0,0,0,0,0
SE,2020-07-19,6,6,0,0,0,0
SG,2020-07-19,4,4,0,0,0,0
SO,2020-07-19,3,2,0,0,1,0
SS,2020-07-19,46,37,0,9,0,0
T,2020-07-19,29,28,0,0,0,1
TE,2020-07-19,20,20,0,0,0,0
TF,2020-07-19,5,5,0,0,0,0
TO,2020-07-19,3,2,0,0,1,0
V,2020-07-19,45,45,0,0,0,0
VA,2020-07-19,7,7,0,0,0,0
VI,2020-07-19,8,6,0,2,0,0
Z,2020-07-19,272,272,0,0,0,0
ZA,2020-07-19,0,0,0,0,0,0
A,2020-07-20,33,33,0,0,0,0
AB,2020-07-20,1,1,0,0,0,0
AL,2020-07-20,59,59,0,0,0,0
AV,2020-07-20,1,1,0,0,0,0
B,2020-07-20,743,739,0,0,4,0
BA,2020-07-20,5,5,0,0,0,0
BI,2020-07-20,76,71,0,5,0,0
BU,2020-07-20,8,8,0,0,0,0
C,2020-07-20,5,5,0,0,0,0
CA,2020-07-20,4,4,0,0,0,0
CC,2020-07-20,4,4,0,0,0,0
CE,2020-07-20,0,0,0,0,0,0
CO,2020-07-20,11,11,0,0,0,0
CR,2020-07-20,4,4,0,0,0,0
CS,2020-07-20,18,18,0,0,0,0
CU,2020-07-20,2,2,0,0,0,0
GC,2020-07-20,2,2,0,0,0,0
GI,2020-07-20,47,47,0,0,0,0
GR,2020-07-20,11,11,0,0,0,0
GU,2020-07-20,7,7,0,0,0,0
H,2020-07-20,4,4,0,0,0,0
HU,2020-07-20,46,46,0,0,0,0
J,2020-07-20,0,0,0,0,0,0
L,2020-07-20,253,251,0,0,2,0
LE,2020-07-20,3,3,0,0,0,0
LO,2020-07-20,5,5,0,0,0,0
LU,2020-07-20,6,6,0,0,0,0
M,2020-07-20,213,206,0,7,0,0
MA,2020-07-20,22,22,0,0,0,0
ME,2020-07-20,0,0,0,0,0,0
MU,2020-07-20,38,38,0,0,0,0
NA,2020-07-20,104,104,0,0,0,0
NC,2020-07-20,6,6,0,0,0,0
O,2020-07-20,1,1,0,0,0,0
OR,2020-07-20,0,0,0,0,0,0
P,2020-07-20,0,0,0,0,0,0
PM,2020-07-20,16,16,0,0,0,0
PO,2020-07-20,11,11,0,0,0,0
S,2020-07-20,9,9,0,0,0,0
SA,2020-07-20,5,5,0,0,0,0
SE,2020-07-20,11,11,0,0,0,0
SG,2020-07-20,2,2,0,0,0,0
SO,2020-07-20,4,4,0,0,0,0
SS,2020-07-20,38,32,0,6,0,0
T,2020-07-20,29,29,0,0,0,0
TE,2020-07-20,10,10,0,0,0,0
TF,2020-07-20,1,1,0,0,0,0
TO,2020-07-20,17,17,0,0,0,0
V,2020-07-20,70,70,0,0,0,0
VA,2020-07-20,9,8,0,0,1,0
VI,2020-07-20,10,9,0,1,0,0
Z,2020-07-20,371,371,0,0,0,0
ZA,2020-07-20,0,0,0,0,0,0
A,2020-07-21,46,46,0,0,0,0
AB,2020-07-21,3,3,0,0,0,0
AL,2020-07-21,20,20,0,0,0,0
AV,2020-07-21,1,1,0,0,0,0
B,2020-07-21,733,714,0,0,19,0
BA,2020-07-21,11,11,0,0,0,0
BI,2020-07-21,69,63,0,6,0,0
BU,2020-07-21,3,3,0,0,0,0
C,2020-07-21,5,5,0,0,0,0
CA,2020-07-21,3,3,0,0,0,0
CC,2020-07-21,6,6,0,0,0,0
CE,2020-07-21,0,0,0,0,0,0
CO,2020-07-21,6,6,0,0,0,0
CR,2020-07-21,7,7,0,0,0,0
CS,2020-07-21,33,33,0,0,0,0
CU,2020-07-21,0,0,0,0,0,0
GC,2020-07-21,7,7,0,0,0,0
GI,2020-07-21,52,52,0,0,0,0
GR,2020-07-21,8,8,0,0,0,0
GU,2020-07-21,6,6,0,0,0,0
H,2020-07-21,2,2,0,0,0,0
HU,2020-07-21,72,72,0,0,0,0
J,2020-07-21,1,1,0,0,0,0
L,2020-07-21,211,210,0,0,1,0
LE,2020-07-21,3,3,0,0,0,0
LO,2020-07-21,17,17,0,0,0,0
LU,2020-07-21,8,8,0,0,0,0
M,2020-07-21,248,243,0,5,0,0
MA,2020-07-21,20,20,0,0,0,0
ME,2020-07-21,0,0,0,0,0,0
MU,2020-07-21,49,49,0,0,0,0
NA,2020-07-21,118,118,0,0,0,0
NC,2020-07-21,4,4,0,0,0,0
O,2020-07-21,2,2,0,0,0,0
OR,2020-07-21,1,1,0,0,0,0
P,2020-07-21,0,0,0,0,0,0
PM,2020-07-21,13,13,0,0,0,0
PO,2020-07-21,12,12,0,0,0,0
S,2020-07-21,5,5,0,0,0,0
SA,2020-07-21,2,2,0,0,0,0
SE,2020-07-21,14,14,0,0,0,0
SG,2020-07-21,0,0,0,0,0,0
SO,2020-07-21,4,4,0,0,0,0
SS,2020-07-21,51,44,0,7,0,0
T,2020-07-21,31,30,0,0,0,1
TE,2020-07-21,24,24,0,0,0,0
TF,2020-07-21,4,4,0,0,0,0
TO,2020-07-21,8,8,0,0,0,0
V,2020-07-21,53,53,0,0,0,0
VA,2020-07-21,6,6,0,0,0,0
VI,2020-07-21,16,13,0,3,0,0
Z,2020-07-21,357,357,0,0,0,0
ZA,2020-07-21,0,0,0,0,0,0
A,2020-07-22,43,43,0,0,0,0
AB,2020-07-22,5,5,0,0,0,0
AL,2020-07-22,23,23,0,0,0,0
AV,2020-07-22,0,0,0,0,0,0
B,2020-07-22,765,760,0,0,5,0
BA,2020-07-22,5,5,0,0,0,0
BI,2020-07-22,105,99,0,6,0,0
BU,2020-07-22,9,9,0,0,0,0
C,2020-07-22,9,9,0,0,0,0
CA,2020-07-22,1,1,0,0,0,0
CC,2020-07-22,1,1,0,0,0,0
CE,2020-07-22,1,1,0,0,0,0
CO,2020-07-22,6,6,0,0,0,0
CR,2020-07-22,9,9,0,0,0,0
CS,2020-07-22,21,21,0,0,0,0
CU,2020-07-22,1,1,0,0,0,0
GC,2020-07-22,1,1,0,0,0,0
GI,2020-07-22,53,51,0,0,2,0
GR,2020-07-22,15,15,0,0,0,0
GU,2020-07-22,15,15,0,0,0,0
H,2020-07-22,2,2,0,0,0,0
HU,2020-07-22,56,56,0,0,0,0
J,2020-07-22,0,0,0,0,0,0
L,2020-07-22,213,213,0,0,0,0
LE,2020-07-22,0,0,0,0,0,0
LO,2020-07-22,9,9,0,0,0,0
LU,2020-07-22,5,5,0,0,0,0
M,2020-07-22,244,235,0,9,0,0
MA,2020-07-22,19,19,0,0,0,0
ME,2020-07-22,0,0,0,0,0,0
MU,2020-07-22,59,59,0,0,0,0
NA,2020-07-22,65,65,0,0,0,0
NC,2020-07-22,2,2,0,0,0,0
O,2020-07-22,2,2,0,0,0,0
OR,2020-07-22,1,1,0,0,0,0
P,2020-07-22,2,2,0,0,0,0
PM,2020-07-22,15,15,0,0,0,0
PO,2020-07-22,3,3,0,0,0,0
S,2020-07-22,6,6,0,0,0,0
SA,2020-07-22,2,2,0,0,0,0
SE,2020-07-22,12,12,0,0,0,0
SG,2020-07-22,1,1,0,0,0,0
SO,2020-07-22,3,3,0,0,0,0
SS,2020-07-22,57,54,0,3,0,0
T,2020-07-22,38,37,0,0,0,1
TE,2020-07-22,21,21,0,0,0,0
TF,2020-07-22,6,6,0,0,0,0
TO,2020-07-22,13,13,0,0,0,0
V,2020-07-22,74,74,0,0,0,0
VA,2020-07-22,7,7,0,0,0,0
VI,2020-07-22,7,5,0,2,0,0
Z,2020-07-22,387,387,0,0,0,0
ZA,2020-07-22,0,0,0,0,0,0
A,2020-07-23,34,34,0,0,0,0
AB,2020-07-23,1,1,0,0,0,0
AL,2020-07-23,50,50,0,0,0,0
AV,2020-07-23,1,1,0,0,0,0
B,2020-07-23,798,793,0,0,5,0
BA,2020-07-23,3,3,0,0,0,0
BI,2020-07-23,70,70,0,0,0,0
BU,2020-07-23,9,9,0,0,0,0
C,2020-07-23,9,9,0,0,0,0
CA,2020-07-23,3,3,0,0,0,0
CC,2020-07-23,1,1,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CO,2020-07-23,10,10,0,0,0,0
CR,2020-07-23,5,5,0,0,0,0
CS,2020-07-23,16,16,0,0,0,0
CU,2020-07-23,1,1,0,0,0,0
GC,2020-07-23,1,1,0,0,0,0
GI,2020-07-23,60,60,0,0,0,0
GR,2020-07-23,12,12,0,0,0,0
GU,2020-07-23,4,4,0,0,0,0
H,2020-07-23,1,1,0,0,0,0
HU,2020-07-23,46,46,0,0,0,0
J,2020-07-23,6,6,0,0,0,0
L,2020-07-23,145,143,0,0,2,0
LE,2020-07-23,4,4,0,0,0,0
LO,2020-07-23,5,5,0,0,0,0
LU,2020-07-23,2,2,0,0,0,0
M,2020-07-23,232,229,0,3,0,0
MA,2020-07-23,30,30,0,0,0,0
ME,2020-07-23,0,0,0,0,0,0
MU,2020-07-23,48,48,0,0,0,0
NA,2020-07-23,67,67,0,0,0,0
NC,2020-07-23,12,12,0,0,0,0
O,2020-07-23,4,4,0,0,0,0
OR,2020-07-23,0,0,0,0,0,0
P,2020-07-23,1,1,0,0,0,0
PM,2020-07-23,20,20,0,0,0,0
PO,2020-07-23,1,1,0,0,0,0
S,2020-07-23,8,8,0,0,0,0
SA,2020-07-23,3,3,0,0,0,0
SE,2020-07-23,14,14,0,0,0,0
SG,2020-07-23,1,1,0,0,0,0
SO,2020-07-23,11,11,0,0,0,0
SS,2020-07-23,40,39,0,1,0,0
T,2020-07-23,44,44,0,0,0,0
TE,2020-07-23,25,25,0,0,0,0
TF,2020-07-23,7,7,0,0,0,0
TO,2020-07-23,10,10,0,0,0,0
V,2020-07-23,76,76,0,0,0,0
VA,2020-07-23,11,11,0,0,0,0
VI,2020-07-23,17,16,0,1,0,0
Z,2020-07-23,315,315,0,0,0,0
ZA,2020-07-23,1,1,0,0,0,0
A,2020-07-24,42,42,0,0,0,0
AB,2020-07-24,7,7,0,0,0,0
AL,2020-07-24,38,38,0,0,0,0
AV,2020-07-24,1,1,0,0,0,0
B,2020-07-24,831,823,0,0,8,0
BA,2020-07-24,3,3,0,0,0,0
BI,2020-07-24,67,63,0,4,0,0
BU,2020-07-24,8,8,0,0,0,0
C,2020-07-24,7,7,0,0,0,0
CA,2020-07-24,7,7,0,0,0,0
CC,2020-07-24,7,7,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CO,2020-07-24,6,6,0,0,0,0
CR,2020-07-24,5,5,0,0,0,0
CS,2020-07-24,21,21,0,0,0,0
CU,2020-07-24,3,3,0,0,0,0
GC,2020-07-24,1,1,0,0,0,0
GI,2020-07-24,48,48,0,0,0,0
GR,2020-07-24,8,8,0,0,0,0
GU,2020-07-24,18,18,0,0,0,0
H,2020-07-24,1,1,0,0,0,0
HU,2020-07-24,41,41,0,0,0,0
J,2020-07-24,4,4,0,0,0,0
L,2020-07-24,143,142,0,0,1,0
LE,2020-07-24,2,2,0,0,0,0
LO,2020-07-24,11,11,0,0,0,0
LU,2020-07-24,2,2,0,0,0,0
M,2020-07-24,364,359,0,5,0,0
MA,2020-07-24,29,29,0,0,0,0
ME,2020-07-24,0,0,0,0,0,0
MU,2020-07-24,72,72,0,0,0,0
NA,2020-07-24,56,56,0,0,0,0
NC,2020-07-24,8,8,0,0,0,0
O,2020-07-24,3,3,0,0,0,0
OR,2020-07-24,1,1,0,0,0,0
P,2020-07-24,2,2,0,0,0,0
PM,2020-07-24,25,25,0,0,0,0
PO,2020-07-24,5,5,0,0,0,0
S,2020-07-24,6,6,0,0,0,0
SA,2020-07-24,5,5,0,0,0,0
SE,2020-07-24,34,34,0,0,0,0
SG,2020-07-24,1,1,0,0,0,0
SO,2020-07-24,3,3,0,0,0,0
SS,2020-07-24,42,37,0,5,0,0
T,2020-07-24,35,34,0,0,0,1
TE,2020-07-24,24,23,0,1,0,0
TF,2020-07-24,3,3,0,0,0,0
TO,2020-07-24,15,14,0,1,0,0
V,2020-07-24,91,91,0,0,0,0
VA,2020-07-24,11,11,0,0,0,0
VI,2020-07-24,14,11,0,3,0,0
Z,2020-07-24,381,381,0,0,0,0
ZA,2020-07-24,1,1,0,0,0,0
A,2020-07-25,52,52,0,0,0,0
AB,2020-07-25,5,4,0,1,0,0
AL,2020-07-25,42,42,0,0,0,0
AV,2020-07-25,0,0,0,0,0,0
B,2020-07-25,478,478,0,0,0,0
BA,2020-07-25,3,3,0,0,0,0
BI,2020-07-25,105,101,0,4,0,0
BU,2020-07-25,8,8,0,0,0,0
C,2020-07-25,5,5,0,0,0,0
CA,2020-07-25,5,5,0,0,0,0
CC,2020-07-25,1,1,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CO,2020-07-25,6,6,0,0,0,0
CR,2020-07-25,1,1,0,0,0,0
CS,2020-07-25,15,15,0,0,0,0
CU,2020-07-25,1,1,0,0,0,0
GC,2020-07-25,4,4,0,0,0,0
GI,2020-07-25,39,39,0,0,0,0
GR,2020-07-25,2,2,0,0,0,0
GU,2020-07-25,4,4,0,0,0,0
H,2020-07-25,4,4,0,0,0,0
HU,2020-07-25,37,37,0,0,0,0
J,2020-07-25,3,3,0,0,0,0
L,2020-07-25,103,102,0,0,1,0
LE,2020-07-25,1,1,0,0,0,0
LO,2020-07-25,2,2,0,0,0,0
LU,2020-07-25,3,3,0,0,0,0
M,2020-07-25,297,292,0,5,0,0
MA,2020-07-25,28,28,0,0,0,0
ME,2020-07-25,0,0,0,0,0,0
MU,2020-07-25,85,85,0,0,0,0
NA,2020-07-25,82,82,0,0,0,0
NC,2020-07-25,5,5,0,0,0,0
O,2020-07-25,8,8,0,0,0,0
OR,2020-07-25,0,0,0,0,0,0
P,2020-07-25,1,1,0,0,0,0
PM,2020-07-25,24,24,0,0,0,0
PO,2020-07-25,8,8,0,0,0,0
S,2020-07-25,9,9,0,0,0,0
SA,2020-07-25,5,5,0,0,0,0
SE,2020-07-25,20,20,0,0,0,0
SG,2020-07-25,0,0,0,0,0,0
SO,2020-07-25,9,9,0,0,0,0
SS,2020-07-25,59,54,0,5,0,0
T,2020-07-25,42,42,0,0,0,0
TE,2020-07-25,13,13,0,0,0,0
TF,2020-07-25,8,8,0,0,0,0
TO,2020-07-25,16,16,0,0,0,0
V,2020-07-25,100,100,0,0,0,0
VA,2020-07-25,4,4,0,0,0,0
VI,2020-07-25,19,18,0,1,0,0
Z,2020-07-25,324,323,0,0,1,0
ZA,2020-07-25,0,0,0,0,0,0
A,2020-07-26,56,56,0,0,0,0
AB,2020-07-26,3,3,0,0,0,0
AL,2020-07-26,29,29,0,0,0,0
AV,2020-07-26,0,0,0,0,0,0
B,2020-07-26,430,430,0,0,0,0
BA,2020-07-26,3,3,0,0,0,0
BI,2020-07-26,134,127,0,7,0,0
BU,2020-07-26,13,13,0,0,0,0
C,2020-07-26,5,5,0,0,0,0
CA,2020-07-26,7,7,0,0,0,0
CC,2020-07-26,4,4,0,0,0,0
CE,2020-07-26,1,1,0,0,0,0
CO,2020-07-26,9,9,0,0,0,0
CR,2020-07-26,4,4,0,0,0,0
CS,2020-07-26,6,6,0,0,0,0
CU,2020-07-26,2,1,0,1,0,0
GC,2020-07-26,1,1,0,0,0,0
GI,2020-07-26,29,29,0,0,0,0
GR,2020-07-26,16,16,0,0,0,0
GU,2020-07-26,3,3,0,0,0,0
H,2020-07-26,0,0,0,0,0,0
HU,2020-07-26,34,34,0,0,0,0
J,2020-07-26,4,4,0,0,0,0
L,2020-07-26,100,99,0,0,1,0
LE,2020-07-26,0,0,0,0,0,0
LO,2020-07-26,1,1,0,0,0,0
LU,2020-07-26,0,0,0,0,0,0
M,2020-07-26,246,240,0,6,0,0
MA,2020-07-26,23,23,0,0,0,0
ME,2020-07-26,4,4,0,0,0,0
MU,2020-07-26,49,49,0,0,0,0
NA,2020-07-26,79,79,0,0,0,0
NC,2020-07-26,19,19,0,0,0,0
O,2020-07-26,7,7,0,0,0,0
OR,2020-07-26,2,2,0,0,0,0
P,2020-07-26,0,0,0,0,0,0
PM,2020-07-26,48,48,0,0,0,0
PO,2020-07-26,2,2,0,0,0,0
S,2020-07-26,7,7,0,0,0,0
SA,2020-07-26,2,2,0,0,0,0
SE,2020-07-26,18,18,0,0,0,0
SG,2020-07-26,1,1,0,0,0,0
SO,2020-07-26,1,1,0,0,0,0
SS,2020-07-26,30,28,0,2,0,0
T,2020-07-26,30,30,0,0,0,0
TE,2020-07-26,43,43,0,0,0,0
TF,2020-07-26,5,5,0,0,0,0
TO,2020-07-26,15,15,0,0,0,0
V,2020-07-26,62,62,0,0,0,0
VA,2020-07-26,8,8,0,0,0,0
VI,2020-07-26,14,8,0,6,0,0
Z,2020-07-26,296,296,0,0,0,0
ZA,2020-07-26,0,0,0,0,0,0
A,2020-07-27,68,68,0,0,0,0
AB,2020-07-27,3,3,0,0,0,0
AL,2020-07-27,50,50,0,0,0,0
AV,2020-07-27,1,1,0,0,0,0
B,2020-07-27,848,846,0,0,2,0
BA,2020-07-27,8,8,0,0,0,0
BI,2020-07-27,152,149,0,3,0,0
BU,2020-07-27,16,16,0,0,0,0
C,2020-07-27,15,15,0,0,0,0
CA,2020-07-27,4,4,0,0,0,0
CC,2020-07-27,1,1,0,0,0,0
CE,2020-07-27,0,0,0,0,0,0
CO,2020-07-27,10,10,0,0,0,0
CR,2020-07-27,18,18,0,0,0,0
CS,2020-07-27,9,9,0,0,0,0
CU,2020-07-27,4,4,0,0,0,0
GC,2020-07-27,4,4,0,0,0,0
GI,2020-07-27,39,39,0,0,0,0
GR,2020-07-27,8,8,0,0,0,0
GU,2020-07-27,5,5,0,0,0,0
H,2020-07-27,4,4,0,0,0,0
HU,2020-07-27,33,33,0,0,0,0
J,2020-07-27,1,1,0,0,0,0
L,2020-07-27,107,101,0,0,6,0
LE,2020-07-27,3,3,0,0,0,0
LO,2020-07-27,8,8,0,0,0,0
LU,2020-07-27,2,2,0,0,0,0
