


## 20I (Alpha, V1)
	first_seq	num_seqs	last_seq
Timor-Leste	2021-06-14	1	2021-06-14
Kyrgyzstan	2021-07-07	2	2021-07-16
Andorra	2021-07-15	2	2021-07-19
Bahamas	2021-07-22	1	2021-07-22
Morocco	2021-07-22	2	2021-12-14
Sint Maarten	2021-07-22	2	2021-08-04
Montenegro	2021-07-27	3	2021-08-01
Saint Vincent and the Grenadines	2021-08-14	43	2021-12-17
Grenada	2021-08-19	1	2021-08-19
Vietnam	2021-09-19	6	2021-11-20
Republic of the Congo	2021-09-29	2	2021-10-29
Liechtenstein	2021-10-07	1	2021-10-07
Ukraine	2021-10-25	2	2021-10-31
Kosovo	2021-10-26	3	2021-11-24
Kuwait	2021-10-29	1	2021-10-29
Saint Kitts and Nevis	2021-11-01	1	2021-11-01
Egypt	2021-12-01	6	2021-12-14
Maldives	2022-01-02	2	2022-01-17


## S:Y144-
	first_seq	num_seqs	last_seq
India	2020-01-27	7349	2022-02-13
China	2020-02-18	41	2021-12-29
Japan	2020-02-25	66761	2022-02-17
United Kingdom	2020-03-01	765727	2022-02-22
Netherlands	2020-03-05	40605	2022-02-20
Slovenia	2020-03-06	15076	2022-02-02
Switzerland	2020-03-09	37494	2022-02-22
Jordan	2020-03-16	174	2022-01-09
Saudi Arabia	2020-03-18	71	2021-12-21
Italy	2020-03-19	37909	2022-02-24
Spain	2020-03-19	34758	2022-02-21
USA	2020-03-21	750122	2022-02-24
Germany	2020-03-23	167125	2022-02-18
Iceland	2020-03-25	613	2021-07-28
Canada	2020-03-26	73811	2022-02-13
Portugal	2020-03-27	8380	2022-02-08
France	2020-03-28	72764	2022-02-21
Ireland	2020-04-01	20094	2022-02-08
Australia	2020-04-02	17857	2022-02-22
Senegal	2020-04-03	938	2022-02-08
Bahrain	2020-04-07	79	2021-11-12
Kenya	2020-04-07	1677	2022-01-15
Chile	2020-04-09	3088	2022-02-10
Panama	2020-04-12	66	2021-12-13
Denmark	2020-04-13	92200	2022-02-21
Hungary	2020-04-20	58	2022-01-14
United Arab Emirates	2020-04-22	390	2021-02-13
Democratic Republic of the Congo	2020-04-25	50	2021-12-17
Egypt	2020-04-26	57	2022-01-03
Colombia	2020-04-30	2159	2022-02-04
Madagascar	2020-05-04	30	2021-05-06
Nigeria	2020-05-04	1826	2022-01-17
Brazil	2020-05-12	15841	2022-02-11
Mexico	2020-05-12	11036	2022-02-19
Haiti	2020-05-15	5	2021-05-19
Belgium	2020-05-19	29693	2022-02-21
Bangladesh	2020-05-23	361	2022-02-13
Russia	2020-05-29	1008	2022-01-25
Singapore	2020-06-04	1686	2022-02-17
Equatorial Guinea	2020-06-13	3	2021-02-06
Sweden	2020-06-14	73384	2022-02-14
Côte d'Ivoire	2020-06-23	309	2021-12-06
Rwanda	2020-07-06	105	2022-01-29
South Africa	2020-07-15	6591	2022-02-04
Zambia	2020-07-31	216	2022-02-02
Paraguay	2020-08-08	109	2022-02-02
Qatar	2020-08-14	323	2022-01-22
Gambia	2020-08-21	129	2022-01-01
Bulgaria	2020-09-21	3431	2022-01-20
Serbia	2020-09-28	154	2022-01-21
Sudan	2020-10-05	46	2021-12-26
Romania	2020-10-11	2992	2022-02-03
Austria	2020-10-13	5734	2022-02-11
Ghana	2020-10-30	1056	2021-12-31
South Korea	2020-11-02	4076	2022-02-07
Philippines	2020-11-03	3256	2022-01-05
Indonesia	2020-11-04	6263	2022-02-14
Argentina	2020-11-06	1896	2022-02-10
Costa Rica	2020-11-06	852	2022-02-11
Uganda	2020-11-08	97	2022-01-07
Georgia	2020-11-14	470	2022-02-20
Israel	2020-11-15	21788	2022-02-11
Turkey	2020-11-20	8753	2022-02-17
Malawi	2020-11-25	105	2021-12-30
Slovakia	2020-11-30	6171	2022-02-16
Niger	2020-12-04	36	2021-07-01
Angola	2020-12-07	188	2021-11-25
Hong Kong	2020-12-07	321	2022-02-02
Norway	2020-12-09	20613	2022-02-21
Albania	2020-12-10	26	2021-07-13
Luxembourg	2020-12-11	9347	2022-02-06
Greece	2020-12-11	7054	2022-02-05
Peru	2020-12-11	1777	2022-02-15
Barbados	2020-12-12	56	2021-12-16
Zimbabwe	2020-12-14	258	2021-12-15
Dominica	2020-12-16	5	2021-04-01
Burkina Faso	2020-12-16	35	2022-01-19
New Zealand	2020-12-16	1128	2022-02-16
Czech Republic	2020-12-16	10119	2022-02-22
Saint Lucia	2020-12-17	64	2022-01-21
Finland	2020-12-18	8775	2022-02-01
Thailand	2020-12-21	5309	2022-02-14
Jamaica	2020-12-21	284	2021-12-24
Oman	2020-12-22	143	2022-01-04
Cyprus	2020-12-22	20	2021-01-28
Poland	2020-12-22	34822	2022-02-22
Bermuda	2020-12-23	22	2021-12-14
Estonia	2020-12-23	3830	2022-01-26
Pakistan	2020-12-25	516	2022-02-12
Bosnia and Herzegovina	2020-12-25	162	2022-01-31
Taiwan	2020-12-26	54	2021-07-28
Iraq	2020-12-27	93	2022-01-21
Dominican Republic	2020-12-27	166	2022-02-16
Gabon	2020-12-28	234	2021-09-30
Malaysia	2020-12-28	690	2022-02-14
Fiji	2020-12-28	3	2021-04-12
Ukraine	2020-12-29	147	2022-02-09
Lebanon	2020-12-29	776	2021-07-14
Nicaragua	2020-12-30	19	2021-08-21
French Polynesia	2020-12-30	1	2020-12-30
Palestine	2020-12-31	1	2020-12-31
Sri Lanka	2021-01-02	732	2022-02-23
Venezuela	2021-01-03	42	2022-02-01
Azerbaijan	2021-01-04	10	2022-01-10
Guinea-Bissau	2021-01-04	32	2021-02-05
Ecuador	2021-01-05	933	2022-02-07
Kosovo	2021-01-05	38	2021-12-29
Morocco	2021-01-08	158	2022-01-20
Tunisia	2021-01-08	111	2021-12-02
Iran	2021-01-08	243	2022-02-06
Vietnam	2021-01-08	242	2022-02-17
North Macedonia	2021-01-09	335	2022-02-06
Mozambique	2021-01-09	62	2022-01-14
Mauritius	2021-01-10	413	2022-01-27
Trinidad and Tobago	2021-01-12	129	2022-01-27
Togo	2021-01-12	142	2021-06-30
Montenegro	2021-01-17	71	2022-01-26
Grenada	2021-01-17	4	2021-06-24
Cabo Verde	2021-01-18	29	2021-08-29
Latvia	2021-01-19	4881	2022-01-13
Aruba	2021-01-20	600	2022-01-08
Central African Republic	2021-01-20	33	2021-04-26
Croatia	2021-01-20	9503	2022-02-04
Guadeloupe	2021-01-21	264	2022-02-07
Republic of the Congo	2021-01-21	199	2021-12-30
Kuwait	2021-01-21	37	2021-07-05
Liechtenstein	2021-01-21	88	2022-02-10
South Sudan	2021-01-23	46	2021-07-14
Curacao	2021-01-23	594	2022-02-10
Antigua and Barbuda	2021-01-26	40	2022-01-17
Cameroon	2021-01-26	96	2021-12-15
Guinea	2021-01-26	134	2022-01-07
Moldova	2021-01-27	76	2022-02-08
Mali	2021-01-29	34	2021-08-30
Belize	2021-01-29	211	2022-01-31
Benin	2021-01-30	440	2021-08-19
Lithuania	2021-02-02	12856	2022-02-12
Cambodia	2021-02-03	1089	2022-02-17
Monaco	2021-02-04	3	2021-04-17
Ethiopia	2021-02-04	27	2021-06-10
Bonaire	2021-02-06	445	2022-02-02
Sint Maarten	2021-02-12	793	2022-02-07
Djibouti	2021-02-12	290	2022-01-05
Libya	2021-02-17	40	2021-06-07
Suriname	2021-02-18	90	2021-12-31
Belarus	2021-02-23	9	2021-09-03
Somalia	2021-02-28	6	2021-03-05
Kazakhstan	2021-03-02	189	2021-12-28
Mongolia	2021-03-08	389	2021-12-02
Guatemala	2021-03-11	128	2022-01-21
Botswana	2021-03-12	39	2021-12-08
Sao Tome and Principe	2021-03-18	5	2021-07-14
Bahamas	2021-03-18	59	2021-08-07
Armenia	2021-03-18	31	2022-01-11
Afghanistan	2021-03-21	52	2021-05-29
Papua New Guinea	2021-03-22	2	2021-04-01
Honduras	2021-03-30	48	2022-01-04
Guyana	2021-03-31	2	2022-02-14
Malta	2021-04-01	61	2022-01-08
Kyrgyzstan	2021-04-03	7	2021-07-08
Liberia	2021-04-04	4	2021-05-20
Algeria	2021-04-12	15	2021-12-10
Timor-Leste	2021-04-25	2	2021-06-17
El Salvador	2021-04-29	74	2022-01-23
Seychelles	2021-05-15	13	2021-09-21
Eswatini	2021-05-24	159	2021-12-20
Burundi	2021-05-27	1	2021-05-27
Andorra	2021-06-07	42	2022-02-01
Uzbekistan	2021-06-25	19	2021-06-25
Bolivia	2021-07-01	3	2021-09-14
Nepal	2021-08-31	3	2022-01-12
Myanmar	2021-11-30	3	2022-01-04
Namibia	2021-12-02	158	2021-12-28
Saint Martin	2021-12-14	173	2022-02-07
Brunei	2021-12-16	65	2022-01-10
Saint Vincent and the Grenadines	2021-12-18	47	2022-01-04
Tanzania	2021-12-18	2	2021-12-18
Saint Kitts and Nevis	2021-12-19	12	2022-01-04
Syria	2022-01-05	22	2022-02-02
French Guiana	2022-02-12	1	2022-02-12


## S:K417
	first_seq	num_seqs	last_seq
China	2019-10-22	17	2021-12-29
United Kingdom	2020-04-16	338763	2022-02-22
Canada	2020-04-18	31368	2022-02-13
Germany	2020-04-19	57767	2022-02-18
United Arab Emirates	2020-04-22	45	2021-05-02
USA	2020-05-20	342893	2022-02-24
Djibouti	2020-06-15	331	2022-01-05
Brazil	2020-06-26	9224	2022-02-11
Laos	2020-07-07	2	2020-07-10
Japan	2020-07-12	16177	2022-02-17
Zambia	2020-08-14	374	2022-01-31
South Africa	2020-08-17	12138	2022-02-06
Mozambique	2020-08-22	476	2022-01-20
Angola	2020-08-25	369	2021-11-25
Zimbabwe	2020-09-01	417	2021-12-21
Botswana	2020-09-09	1606	2022-01-22
Bangladesh	2020-10-27	738	2022-02-13
India	2020-11-01	16074	2022-02-18
Cyprus	2020-11-02	1	2020-11-02
Denmark	2020-11-02	93171	2022-02-22
Madagascar	2020-11-03	270	2021-07-18
Sweden	2020-11-08	7875	2022-02-17
Switzerland	2020-11-12	9140	2022-02-22
Eswatini	2020-11-13	227	2021-12-20
Norway	2020-11-19	6610	2022-02-22
Malawi	2020-11-25	508	2021-12-30
Malaysia	2020-12-01	1182	2022-02-14
Mauritius	2020-12-06	171	2022-01-31
Australia	2020-12-10	16395	2022-02-22
Kenya	2020-12-15	655	2022-01-15
Lesotho	2020-12-16	14	2021-01-18
Israel	2020-12-17	3839	2022-02-11
Finland	2020-12-19	2147	2022-02-01
Belgium	2020-12-20	12809	2022-02-21
Netherlands	2020-12-22	11770	2022-02-21
Ireland	2020-12-22	6750	2022-02-08
France	2020-12-22	34498	2022-02-21
Austria	2020-12-23	3586	2022-02-11
Spain	2020-12-24	5726	2022-02-20
South Korea	2020-12-26	1163	2022-02-07
Hong Kong	2020-12-27	704	2022-02-12
Rwanda	2020-12-28	133	2022-01-29
New Zealand	2020-12-29	1755	2022-02-16
Qatar	2020-12-29	788	2022-01-22
Portugal	2021-01-02	2554	2022-02-08
Union of the Comoros	2021-01-05	6	2021-01-10
Cameroon	2021-01-05	17	2021-12-15
Ghana	2021-01-06	98	2021-12-23
Senegal	2021-01-09	2	2021-04-30
Luxembourg	2021-01-09	3594	2022-02-06
Panama	2021-01-11	3	2021-12-13
Equatorial Guinea	2021-01-12	47	2021-08-27
Greece	2021-01-14	707	2022-02-05
Russia	2021-01-19	70	2022-01-19
Brunei	2021-01-20	163	2022-01-12
Latvia	2021-01-21	409	2022-01-13
Turkey	2021-01-21	6226	2022-02-17
Democratic Republic of the Congo	2021-01-22	66	2021-12-18
Indonesia	2021-01-25	4942	2022-02-14
Oman	2021-01-27	47	2022-01-04
Italy	2021-01-29	10255	2022-02-24
Philippines	2021-01-31	4655	2022-02-10
Guinea-Bissau	2021-02-01	1	2021-02-01
Gabon	2021-02-01	4	2021-04-11
Togo	2021-02-03	5	2021-04-01
Thailand	2021-02-03	3096	2022-02-14
Seychelles	2021-02-05	29	2021-06-01
Nigeria	2021-02-05	209	2021-12-23
Singapore	2021-02-07	2357	2022-02-17
Slovakia	2021-02-08	837	2022-02-16
Poland	2021-02-08	22126	2022-02-22
Mexico	2021-02-08	6582	2022-02-19
Slovenia	2021-02-09	4445	2022-02-02
Croatia	2021-02-09	5410	2022-02-04
Costa Rica	2021-02-10	699	2022-02-11
Côte d'Ivoire	2021-02-10	23	2021-12-06
Central African Republic	2021-02-11	2	2021-02-26
Bosnia and Herzegovina	2021-02-11	90	2022-01-31
Uganda	2021-02-13	32	2022-01-07
Czech Republic	2021-02-16	5098	2022-02-22
Estonia	2021-02-17	705	2022-01-26
Monaco	2021-02-22	1	2021-02-22
Ethiopia	2021-02-22	4	2021-05-27
Guadeloupe	2021-02-23	97	2022-02-07
Aruba	2021-02-25	49	2022-01-08
Somalia	2021-02-28	4	2021-02-28
Iceland	2021-02-28	5	2021-08-12
Lithuania	2021-03-02	2372	2022-02-12
Sri Lanka	2021-03-02	718	2022-02-23
Egypt	2021-03-07	10	2021-12-13
Jordan	2021-03-07	53	2022-01-12
North Macedonia	2021-03-10	39	2022-02-06
Pakistan	2021-03-15	182	2022-02-12
Namibia	2021-03-17	171	2021-12-28
Suriname	2021-03-19	5	2021-03-31
Benin	2021-03-23	4	2021-05-23
Taiwan	2021-03-24	8	2021-12-24
Romania	2021-03-24	1468	2022-02-20
Sint Maarten	2021-03-24	357	2022-02-07
Sudan	2021-03-27	13	2021-12-26
Liberia	2021-03-31	6	2021-05-20
South Sudan	2021-03-31	3	2021-04-29
Iran	2021-04-03	136	2022-02-06
Bahrain	2021-04-04	14	2021-10-26
Chile	2021-04-06	1599	2022-02-10
Malta	2021-04-09	164	2022-02-08
Burkina Faso	2021-04-10	1	2021-04-10
Saudi Arabia	2021-04-15	45	2021-12-21
Guatemala	2021-04-19	98	2022-01-21
Antigua and Barbuda	2021-04-20	3	2021-12-24
Tunisia	2021-04-20	6	2021-12-02
Argentina	2021-04-24	864	2022-02-14
Nepal	2021-04-30	150	2022-01-27
Nicaragua	2021-05-02	1	2021-05-02
Niger	2021-05-03	1	2021-05-03
Georgia	2021-05-23	41	2022-02-20
Burundi	2021-05-27	5	2021-05-31
Cambodia	2021-05-31	549	2022-02-19
Bulgaria	2021-06-09	293	2022-01-20
Morocco	2021-06-17	59	2022-01-20
Mongolia	2021-06-30	1	2021-06-30
Ecuador	2021-06-30	437	2022-02-07
Colombia	2021-07-01	196	2022-01-21
Kyrgyzstan	2021-07-07	3	2021-08-09
Kuwait	2021-07-07	1	2021-07-07
Albania	2021-07-09	1	2021-07-09
Andorra	2021-07-15	60	2022-02-01
Peru	2021-07-22	790	2022-02-14
Paraguay	2021-08-19	71	2022-02-02
Liechtenstein	2021-09-20	88	2022-02-11
Bermuda	2021-11-12	17	2021-12-14
Republic of the Congo	2021-11-22	68	2021-12-30
Sierra Leone	2021-11-24	1	2021-11-24
Myanmar	2021-11-30	5	2022-01-04
Dominican Republic	2021-12-02	66	2022-02-16
Montenegro	2021-12-04	23	2022-02-08
Maldives	2021-12-09	124	2022-01-28
Serbia	2021-12-12	16	2022-01-21
Venezuela	2021-12-13	21	2022-02-01
Saint Martin	2021-12-14	175	2022-02-07
Barbados	2021-12-14	3	2021-12-16
Hungary	2021-12-14	28	2022-01-14
Kosovo	2021-12-16	11	2021-12-29
Curacao	2021-12-16	283	2022-02-10
Tanzania	2021-12-18	2	2021-12-18
Ukraine	2021-12-19	28	2022-01-31
Bonaire	2021-12-19	280	2022-02-02
Iraq	2021-12-21	55	2022-01-21
Belize	2021-12-21	44	2022-01-02
Vietnam	2021-12-21	74	2022-02-18
El Salvador	2021-12-22	64	2022-01-23
Honduras	2021-12-22	10	2022-01-04
Jamaica	2021-12-22	6	2021-12-24
Mali	2021-12-23	1	2021-12-23
Guinea	2021-12-27	27	2022-01-05
Saint Vincent and the Grenadines	2021-12-27	8	2022-01-02
Gambia	2021-12-29	42	2022-01-05
Moldova	2022-01-03	61	2022-02-21
Saint Kitts and Nevis	2022-01-04	3	2022-01-04
Syria	2022-01-05	3	2022-01-15
Azerbaijan	2022-01-10	12	2022-01-10
Armenia	2022-01-11	2	2022-01-11
Trinidad and Tobago	2022-01-17	2	2022-01-24
French Guiana	2022-02-12	1	2022-02-12
Guyana	2022-02-14	1	2022-02-14


## S:H655
	first_seq	num_seqs	last_seq
France	2020-01-23	46782	2022-02-21
China	2020-01-26	19	2021-12-29
South Korea	2020-02-21	3003	2022-02-07
USA	2020-03-01	570855	2022-02-24
India	2020-03-02	18109	2022-02-18
United Kingdom	2020-03-13	572863	2022-02-22
Brazil	2020-03-17	62620	2022-02-11
Taiwan	2020-03-19	11	2021-12-24
Israel	2020-03-24	15069	2022-02-11
Portugal	2020-04-02	3861	2022-02-08
Senegal	2020-04-02	161	2022-02-19
Fiji	2020-04-03	1	2020-04-03
Australia	2020-04-09	17874	2022-02-22
Belize	2020-04-09	208	2022-01-31
Romania	2020-04-09	1973	2022-02-20
Denmark	2020-04-13	102725	2022-02-22
Sweden	2020-04-13	8730	2022-02-17
Indonesia	2020-04-17	6563	2022-02-14
Guinea	2020-04-17	73	2022-01-07
Turkey	2020-04-26	6418	2022-02-17
Japan	2020-05-01	16322	2022-02-17
Netherlands	2020-05-07	12498	2022-02-21
Kenya	2020-05-12	645	2022-01-15
United Arab Emirates	2020-05-15	8	2021-02-01
Canada	2020-05-15	53315	2022-02-13
Russia	2020-05-24	601	2022-01-25
Qatar	2020-05-26	274	2022-01-22
Iran	2020-06-01	146	2022-02-06
Mexico	2020-06-04	11937	2022-02-19
Azerbaijan	2020-06-09	14	2022-01-10
South Africa	2020-06-11	7289	2022-02-06
Egypt	2020-06-29	55	2022-01-03
Panama	2020-07-02	48	2021-12-13
Peru	2020-07-09	3807	2022-02-15
Niger	2020-07-10	30	2021-04-27
Bangladesh	2020-07-12	398	2022-02-13
Argentina	2020-07-19	4430	2022-02-14
Italy	2020-07-21	14658	2022-02-24
Nigeria	2020-08-06	929	2022-01-17
Gambia	2020-08-21	63	2022-01-05
Armenia	2020-09-03	17	2022-01-11
Madagascar	2020-09-14	2	2021-01-21
Estonia	2020-09-23	675	2022-01-26
Sudan	2020-10-05	19	2021-07-03
Rwanda	2020-10-17	72	2022-01-29
Czech Republic	2020-11-04	5946	2022-02-22
Ghana	2020-11-06	265	2021-12-31
Spain	2020-11-07	14399	2022-02-21
Switzerland	2020-11-10	19440	2022-02-22
Germany	2020-11-13	82920	2022-02-23
Malawi	2020-11-25	93	2021-12-30
Lithuania	2020-12-03	2727	2022-02-12
Philippines	2020-12-05	1306	2022-02-10
Côte d'Ivoire	2020-12-07	55	2021-12-06
Ecuador	2020-12-10	926	2022-02-07
Poland	2020-12-15	23500	2022-02-22
Burkina Faso	2020-12-16	55	2022-01-29
Colombia	2020-12-18	2628	2022-02-04
Togo	2020-12-21	23	2021-03-09
Dominican Republic	2020-12-22	179	2022-02-16
Iceland	2020-12-23	20	2021-08-03
Venezuela	2021-01-01	81	2022-02-01
Jordan	2021-01-02	70	2022-01-12
Cameroon	2021-01-04	8	2021-12-15
Oman	2021-01-04	44	2022-01-04
Malaysia	2021-01-05	1099	2022-02-14
Ireland	2021-01-07	7314	2022-02-08
Chile	2021-01-08	7178	2022-02-10
Slovenia	2021-01-08	7136	2022-02-02
Belgium	2021-01-11	15597	2022-02-21
Angola	2021-01-20	6	2021-11-25
Costa Rica	2021-01-22	875	2022-02-11
Norway	2021-01-22	7535	2022-02-22
Belarus	2021-01-28	62	2021-12-22
Mali	2021-01-29	3	2021-12-23
Paraguay	2021-01-31	398	2022-02-02
Benin	2021-01-31	10	2021-02-23
Luxembourg	2021-02-01	5475	2022-02-06
Central African Republic	2021-02-01	2	2021-02-25
Tunisia	2021-02-02	16	2021-12-02
Austria	2021-02-05	3498	2022-02-11
Bolivia	2021-02-07	74	2021-09-14
Saudi Arabia	2021-02-08	37	2021-12-21
Bahrain	2021-02-14	4	2021-07-24
Aruba	2021-02-15	167	2022-01-08
Gabon	2021-02-15	5	2021-03-22
Suriname	2021-02-22	392	2021-12-31
Uruguay	2021-02-23	174	2021-04-15
Croatia	2021-02-26	5153	2022-02-04
Finland	2021-03-02	2080	2022-02-01
New Zealand	2021-03-06	1727	2022-02-16
Greece	2021-03-12	811	2022-02-05
Latvia	2021-03-15	434	2022-01-13
Nicaragua	2021-03-20	49	2021-08-23
Slovakia	2021-04-01	1721	2022-02-16
Singapore	2021-04-04	2240	2022-02-17
Thailand	2021-04-05	3567	2022-02-14
Palestine	2021-04-09	1	2021-04-09
Guatemala	2021-04-11	152	2022-01-21
Zambia	2021-04-14	253	2022-02-02
Malta	2021-04-18	196	2022-02-08
Curacao	2021-04-24	298	2022-02-10
El Salvador	2021-05-01	65	2022-01-23
Trinidad and Tobago	2021-05-03	934	2022-01-31
Timor-Leste	2021-05-11	3	2021-06-16
Bulgaria	2021-05-12	362	2022-01-20
Haiti	2021-05-15	56	2021-08-07
Pakistan	2021-05-17	104	2022-02-12
Honduras	2021-05-19	50	2022-01-04
Republic of the Congo	2021-06-12	69	2021-12-30
Algeria	2021-06-14	3	2021-12-10
Sri Lanka	2021-06-16	720	2022-02-23
Eswatini	2021-06-17	156	2021-12-20
Barbados	2021-06-18	11	2021-12-16
Mauritius	2021-06-24	169	2022-01-31
Bosnia and Herzegovina	2021-06-28	88	2022-01-31
Bonaire	2021-07-07	283	2022-02-02
Sint Maarten	2021-07-22	360	2022-02-07
Antigua and Barbuda	2021-07-22	35	2022-01-17
Bahamas	2021-07-22	1	2021-07-22
Zimbabwe	2021-07-26	220	2021-12-21
Montenegro	2021-07-27	23	2022-02-08
Botswana	2021-07-30	1221	2022-01-22
Saint Vincent and the Grenadines	2021-08-14	110	2022-01-04
Kosovo	2021-08-16	9	2021-12-29
Guyana	2021-09-07	4	2022-02-14
Georgia	2021-10-18	636	2022-02-20
Liechtenstein	2021-10-24	87	2022-02-11
Bermuda	2021-11-12	20	2021-12-14
Hong Kong	2021-11-13	668	2022-02-12
Morocco	2021-11-15	85	2022-01-20
Democratic Republic of the Congo	2021-11-19	49	2021-12-18
Nepal	2021-11-25	166	2022-01-27
Seychelles	2021-11-25	1	2021-11-25
Mozambique	2021-11-26	81	2022-01-20
Maldives	2021-11-27	200	2022-01-28
Uganda	2021-11-29	40	2022-01-07
Myanmar	2021-11-30	5	2022-01-04
Namibia	2021-12-02	154	2021-12-28
Mongolia	2021-12-02	1	2021-12-02
Lebanon	2021-12-03	5	2022-01-20
Jamaica	2021-12-09	61	2021-12-24
Kazakhstan	2021-12-10	8	2021-12-28
Cambodia	2021-12-12	542	2022-02-19
Serbia	2021-12-12	33	2022-01-21
Hungary	2021-12-14	28	2022-01-14
Saint Martin	2021-12-14	174	2022-02-07
Saint Lucia	2021-12-16	7	2022-01-21
Djibouti	2021-12-16	213	2022-01-05
Brunei	2021-12-16	157	2022-01-12
Guadeloupe	2021-12-17	142	2022-02-07
Andorra	2021-12-17	58	2022-02-01
Tanzania	2021-12-18	2	2021-12-18
Ukraine	2021-12-19	32	2022-02-09
Saint Kitts and Nevis	2021-12-19	25	2022-01-04
Vietnam	2021-12-21	265	2022-02-18
Iraq	2021-12-21	58	2022-01-21
North Macedonia	2021-12-23	41	2022-02-06
Moldova	2022-01-03	61	2022-02-21
Syria	2022-01-06	21	2022-02-02
Dominica	2022-01-09	1	2022-01-09
French Guiana	2022-02-12	1	2022-02-12


## S:P681
	first_seq	num_seqs	last_seq
China	2019-10-22	487	2021-12-29
Niger	2020-01-01	21	2021-07-01
USA	2020-03-12	2264714	2022-02-24
United Kingdom	2020-03-16	1968023	2022-02-22
Netherlands	2020-03-27	86911	2022-02-21
Spain	2020-03-28	82373	2022-02-21
Canada	2020-03-28	177588	2022-02-13
Kenya	2020-04-07	4008	2022-01-15
Guinea	2020-04-10	295	2022-01-07
Japan	2020-04-21	161241	2022-02-17
United Arab Emirates	2020-04-22	461	2021-06-23
France	2020-04-27	191032	2022-02-21
Qatar	2020-05-05	2340	2022-01-22
Senegal	2020-05-09	1444	2022-02-19
Brazil	2020-06-02	61212	2022-02-11
India	2020-06-02	103210	2022-02-18
Sudan	2020-06-04	4	2021-12-26
Equatorial Guinea	2020-06-11	21	2021-08-30
Australia	2020-06-12	51343	2022-02-22
Cameroon	2020-06-12	337	2021-12-15
Peru	2020-06-17	9112	2022-02-15
Turkey	2020-06-21	69809	2022-02-17
South Korea	2020-06-26	21054	2022-02-07
Bangladesh	2020-06-28	3013	2022-02-13
Mexico	2020-06-29	45279	2022-02-19
South Africa	2020-07-29	18987	2022-02-06
Nigeria	2020-08-03	3635	2022-01-17
Bolivia	2020-08-03	60	2021-11-05
Indonesia	2020-08-06	17230	2022-02-14
Philippines	2020-08-06	8108	2022-02-10
Ghana	2020-08-12	2113	2021-12-31
Switzerland	2020-08-18	100821	2022-02-22
Germany	2020-08-18	391702	2022-02-23
Russia	2020-08-27	8282	2022-01-25
Chile	2020-08-30	12211	2022-02-10
Mongolia	2020-09-13	687	2021-12-05
Finland	2020-09-24	22073	2022-02-01
Oman	2020-09-26	302	2022-01-04
Luxembourg	2020-09-26	19013	2022-02-06
Serbia	2020-09-28	318	2022-01-21
Latvia	2020-10-01	9968	2022-01-13
Italy	2020-10-05	81568	2022-02-24
Singapore	2020-10-06	11336	2022-02-17
Sweden	2020-10-08	128496	2022-02-17
Romania	2020-10-11	9578	2022-02-20
Slovenia	2020-10-17	43192	2022-02-02
Rwanda	2020-10-17	508	2022-01-29
Iceland	2020-10-18	4393	2021-08-30
New Zealand	2020-10-19	6784	2022-02-16
Côte d'Ivoire	2020-10-19	286	2021-12-06
Azerbaijan	2020-10-20	17	2022-01-10
Norway	2020-10-23	43403	2022-02-22
Denmark	2020-10-26	326604	2022-02-22
Uganda	2020-10-28	627	2022-01-07
Poland	2020-10-28	63937	2022-02-22
Greece	2020-10-31	11910	2022-02-05
Argentina	2020-11-03	5682	2022-02-14
Portugal	2020-11-09	23913	2022-02-08
Taiwan	2020-11-10	76	2021-12-24
Madagascar	2020-11-10	28	2021-05-06
Lithuania	2020-11-11	27634	2022-02-12
Dominican Republic	2020-11-12	895	2022-02-16
Pakistan	2020-11-14	1412	2022-02-12
Kazakhstan	2020-11-14	380	2021-12-28
Georgia	2020-11-14	1465	2022-02-20
Hong Kong	2020-11-16	1382	2022-02-12
Bermuda	2020-11-17	84	2021-12-14
Togo	2020-11-20	197	2021-07-31
Ukraine	2020-11-22	625	2022-02-09
Austria	2020-11-23	14278	2022-02-11
Djibouti	2020-11-23	374	2022-01-05
Ireland	2020-11-24	53040	2022-02-08
Malawi	2020-11-25	443	2021-12-30
Cambodia	2020-11-28	2542	2022-02-19
Timor-Leste	2020-11-29	318	2021-08-08
Palestine	2020-11-29	34	2021-04-09
Slovakia	2020-11-30	20401	2022-02-16
Belgium	2020-11-30	79819	2022-02-22
Zambia	2020-12-01	617	2022-02-02
Israel	2020-12-02	45889	2022-02-11
Angola	2020-12-07	508	2021-11-27
Haiti	2020-12-07	12	2021-08-03
Colombia	2020-12-07	11406	2022-02-04
Albania	2020-12-10	51	2021-12-13
Czech Republic	2020-12-10	28688	2022-02-22
Iran	2020-12-12	313	2022-02-06
Bulgaria	2020-12-13	11819	2022-01-20
Central African Republic	2020-12-15	33	2021-12-12
Jordan	2020-12-20	722	2022-01-12
Malaysia	2020-12-21	8092	2022-02-14
Lebanon	2020-12-21	886	2022-01-20
Thailand	2020-12-21	13693	2022-02-14
Burkina Faso	2020-12-22	44	2022-01-29
Cyprus	2020-12-22	23	2021-08-28
Zimbabwe	2020-12-22	369	2021-12-21
Estonia	2020-12-23	7968	2022-01-26
Maldives	2020-12-23	1130	2022-01-28
Mauritius	2020-12-23	875	2022-01-31
Egypt	2020-12-25	406	2022-01-07
Bosnia and Herzegovina	2020-12-25	1141	2022-01-31
Iraq	2020-12-27	264	2022-01-21
